wlbWellboreName,wlbWell,wlbWellType,wlbPurpose,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbKellyBushElevation,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSiteSurvey,wlbSeismicLocation,wlbGeodeticDatum,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbNpdidWellbore,wlbNpdidSiteSurvey,wlbFactPageUrl,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
7/11-U-2,7/11-U-2,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,301 CS,BUCENTAUR,10.09.2010,10.09.2010,593-G,116.0,3.0,72.0,NORTH SEA,2010,2010,, ,ED50  ,,,,57,1,1.49,N,2,35,28.76,E,57.0171,2.5913,6319503.10,475183.93,31,7,11,U,2,,,6828,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6828,04.06.2019,06.10.2015,17.09.2019
7/11-U-3,7/11-U-3,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,301 CS,BUCENTAUR,10.09.2010,10.09.2010,594-G,114.0,3.0,71.0,NORTH SEA,2010,2010,, ,ED50  ,,,,57,0,59.58,N,2,35,29.67,E,57.0166,2.5916,6319443.95,475198.92,31,7,11,U,3,,,6829,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6829,04.06.2019,06.10.2015,17.09.2019
7/11-U-4,7/11-U-4,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,301 CS,BUCENTAUR,10.09.2010,11.09.2010,595-G,111.0,3.0,72.0,NORTH SEA,2010,2010,, ,ED50  ,,,,57,0,54.38,N,2,36,12.18,E,57.0151,2.6034,6319278.93,475915.03,31,7,11,U,4,,,6830,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6830,04.06.2019,06.10.2015,17.09.2019
7/11-U-5,7/11-U-5,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,301 CS,BUCENTAUR,11.09.2010,11.09.2010,596-G,109.0,3.0,71.0,NORTH SEA,2010,2010,, ,ED50  ,,,,57,0,55.81,N,2,36,14.77,E,57.0155,2.6041,6319322.89,475958.98,31,7,11,U,5,,,6831,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6831,04.06.2019,06.10.2015,17.09.2019
7/12-U-1,7/12-U-1,OTHER,SOIL DRILLING,Det norske oljeselskap ASA,450 ,BUCENTAUR,,,526-G1,0.0,0.0,70.0,NORTH SEA,0,0,, ,ED50  ,,,,57,1,18.7,N,2,51,27.7,E,57.0219,2.8577,6319970.03,491359.89,31,7,12,U,1,,,6473,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6473,04.06.2019,06.10.2015,17.09.2019
7/12-U-2,7/12-U-2,OTHER,SOIL DRILLING,Det norske oljeselskap ASA,450 ,BUCENTAUR,,,526-G2,0.0,0.0,70.0,NORTH SEA,0,0,, ,ED50  ,,,,57,1,20.7,N,2,51,26.6,E,57.0224,2.8574,6320031.91,491341.46,31,7,12,U,2,,,6474,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6474,04.06.2019,06.10.2015,17.09.2019
7/12-U-3,7/12-U-3,OTHER,SOIL DRILLING,Det norske oljeselskap ASA,450 ,BUCENTAUR,,,526-G3,0.0,0.0,70.0,NORTH SEA,0,0,, ,ED50  ,,,,57,1,19.2,N,2,51,23.9,E,57.0220,2.8566,6319985.63,491295.83,31,7,12,U,3,,,6475,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6475,04.06.2019,06.10.2015,17.09.2019
8/10-U-1,8/10-U-1,OTHER,SOIL DRILLING,Centrica Resources (Norge) AS,666 ,BUCENTAUR,04.09.2008,04.09.2008,458-G1,102.0,3.5,67.5,NORTH SEA,2008,2008,, ,ED50  ,,,,57,2,22.97,N,3,16,57.49,E,57.0397,3.2826,6321983.91,517152.07,31,8,10,U,1,,,5950,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5950,04.06.2019,06.10.2015,17.09.2019
8/10-U-2,8/10-U-2,OTHER,SOIL DRILLING,Centrica Resources (Norge) AS,666 ,BUCENTAUR,05.09.2008,05.09.2008,458-G2,107.0,3.5,67.5,NORTH SEA,2008,2008,, ,ED50  ,,,,57,2,22.36,N,3,17,0.99,E,57.0395,3.2836,6321965.29,517211.15,31,8,10,U,2,,,5951,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5951,04.06.2019,06.10.2015,17.09.2019
8/10-U-3,8/10-U-3,OTHER,SOIL DRILLING,Centrica Resources (Norge) AS,666 ,BUCENTAUR,06.09.2008,06.09.2008,458-G3,101.0,3.5,67.7,NORTH SEA,2008,2008,, ,ED50  ,,,,57,2,24.32,N,3,17,0.21,E,57.0401,3.2834,6322025.84,517197.75,31,8,10,U,3,,,5952,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5952,04.06.2019,06.10.2015,17.09.2019
8/10-U-4,8/10-U-4,OTHER,SOIL DRILLING,Centrica Resources (Norge) AS,405 ,MV GARGANO,07.07.2013,08.07.2013,769-G3,0.0,0.0,0.0,NORTH SEA,2013,2013,,Inline 1597 CE1201,ED50  ,,08.07.2013,,57,3,51.5,N,3,6,59.61,E,57.0643,3.1166,6324692.01,507068.80,31,8,10,U,4,,,7680,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7680,04.06.2019,,17.09.2019
8/10-U-5,8/10-U-5,OTHER,SHALLOW GAS,Centrica Resources (Norge) AS,405 ,ISLAND CONSTRUCTOR,27.09.2015,30.09.2015,771-G3,420.0,3.0,66.0,NORTH SEA,2015,2015,,Inline 1406 CE1202,ED50  ,,30.09.2015,,57,4,22.81,N,3,3,55.67,E,57.0730,3.0655,6325656.06,503969.20,31,8,10,U,5,,,7732,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7732,04.06.2019,,17.09.2019
9/2-U-1,9/2-U-1,OTHER,UNKNOWN,Statoil ASA (old),114 ,,,,300-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,0,9,2,U,1,,,2159,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2159,04.06.2019,06.10.2015,17.09.2019
9/2-U-2,9/2-U-2,OTHER,UNKNOWN,Statoil ASA (old),114 ,,,,301-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,0,9,2,U,2,,,2160,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2160,04.06.2019,06.10.2015,17.09.2019
9/2-U-3,9/2-U-3,OTHER,UNKNOWN,Statoil ASA (old),114 ,,,,302-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,0,9,2,U,3,,,2161,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2161,04.06.2019,06.10.2015,17.09.2019
9/2-U-4,9/2-U-4,OTHER,SOIL DRILLING,Statoil ASA (old),114 ,,,,303-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,57,49,7.8,N,4,31,10.8,E,57.8188,4.5197,6409699.29,590279.41,31,9,2,U,4,,,2162,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2162,04.06.2019,06.10.2015,17.09.2019
9/2-U-5,9/2-U-5,OTHER,SOIL DRILLING,Statoil ASA (old),114 ,,,,304-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,57,49,7.8,N,4,31,7.8,E,57.8188,4.5188,6409698.18,590229.91,31,9,2,U,5,,,2163,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2163,04.06.2019,06.10.2015,17.09.2019
9/2-U-6,9/2-U-6,OTHER,SOIL DRILLING,Statoil ASA (old),114 ,,,,305-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,57,49,9.5,N,4,31,10.8,E,57.8193,4.5197,6409751.86,590278.23,31,9,2,U,6,,,2164,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2164,04.06.2019,06.10.2015,17.09.2019
9/2-U-7,9/2-U-7,OTHER,SHALLOW GAS,Repsol Norge AS,910 ,SCARABEO 8,,,873-G,0.0,33.7,99.4,NORTH SEA,0,0,,NS-line: REP18301-02021. EW-line:REP18301-04019,ED50  ,,,,57,52,28.93,N,4,33,13.44,E,57.8747,4.5537,6415964.47,592160.19,31,9,2,U,7,,,8776,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8776,14.06.2019,,17.09.2019
9/4-U-1,9/4-U-1,OTHER,SOIL DRILLING,ExxonMobil Exploration and Production Norway AS,315 ,BUCENTAUR,23.01.2005,23.01.2005,404-G1,84.1,3.0,77.1,NORTH SEA,2005,2005,, ,ED50  ,,,,57,40,38.75,N,4,16,3.51,E,57.6774,4.2676,6393649.85,575603.01,31,9,4,U,1,,,5649,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5649,04.06.2019,06.10.2015,17.09.2019
9/4-U-2,9/4-U-2,OTHER,SOIL DRILLING,ExxonMobil Exploration and Production Norway AS,315 ,BUCENTAUR,25.01.2005,25.01.2005,404-G2,103.1,3.0,77.1,NORTH SEA,2005,2005,, ,ED50  ,,,,57,40,38.82,N,4,16,3.39,E,57.6775,4.2676,6393651.97,575600.98,31,9,4,U,2,,,5650,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5650,04.06.2019,06.10.2015,17.09.2019
9/4-U-3,9/4-U-3,OTHER,SOIL DRILLING,ExxonMobil Exploration and Production Norway AS,315 ,BUCENTAUR,27.01.2005,27.01.2007,404-G3,154.6,3.0,77.1,NORTH SEA,2005,2007,, ,ED50  ,,,,57,40,38.82,N,4,16,3.57,E,57.6775,4.2677,6393652.03,575603.96,31,9,4,U,3,,,5651,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5651,04.06.2019,06.10.2015,17.09.2019
9/4-U-4,9/4-U-4,OTHER,SOIL DRILLING,ExxonMobil Exploration and Production Norway AS,315 ,BUCENTAUR,29.01.2005,29.01.2005,404-G4,110.2,3.0,77.2,NORTH SEA,2005,2005,, ,ED50  ,,,,57,40,39.86,N,4,16,6.63,E,57.6777,4.2685,6393685.14,575654.05,31,9,4,U,4,,,5652,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5652,04.06.2019,06.10.2015,17.09.2019
9/4-U-5,9/4-U-5,OTHER,SOIL DRILLING,ExxonMobil Exploration and Production Norway AS,315 ,BUCENTAUR,30.01.2005,30.01.2005,404-G5,111.6,3.0,77.1,NORTH SEA,2005,2005,, ,ED50  ,,,,57,40,37.82,N,4,16,16.68,E,57.6772,4.2713,6393625.17,575821.72,31,9,4,U,5,,,5653,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5653,04.06.2019,06.10.2015,17.09.2019
13/1-U-1,13/1-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,12.05.1989,21.05.1989,185-G,820.4,2.9,525.0,NORTH SEA,1989,1989,, ,ED50  ,,,,57,51,3.75,N,8,12,13.28,E,57.8510,8.2037,6412549.89,452733.69,32,13,1,U,1,,,1397,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1397,04.06.2019,06.06.2016,17.09.2019
13/1-U-2,13/1-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,21.05.1989,27.05.1989,186-G,716.1,2.9,505.0,NORTH SEA,1989,1989,, ,ED50  ,,,,57,48,42.78,N,8,12,13.97,E,57.8119,8.2039,6408190.26,452693.79,32,13,1,U,2,,,1398,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1398,04.06.2019,06.06.2016,17.09.2019
13/1-U-3,13/1-U-3,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,187-G,0.0,2.9,0.0,NORTH SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,166008.30,31,13,1,U,3,,,1399,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1399,04.06.2019,,17.09.2019
13/1-U-4,13/1-U-4,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,188-G,0.0,2.9,0.0,NORTH SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,0.00,0.00,0,13,1,U,4,,,1400,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1400,04.06.2019,,17.09.2019
13/1-U-5,13/1-U-5,OTHER,,IKU Petroleumsforskning SINTEF Gruppen,,,,,189-G,0.0,2.9,0.0,NORTH SEA,0,0,, ,ED50  ,,,,0,0,0,N,0,0,0,E,0.0000,0.0000,6410432.97,452717.36,0,13,1,U,5,,,1401,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1401,04.06.2019,,17.09.2019
13/2-U-1,13/2-U-1,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,27.05.1989,29.05.1989,190-G,606.6,2.9,514.0,NORTH SEA,1989,1989,, ,ED50  ,,,,57,59,5.13,N,8,22,0.52,E,57.9848,8.3668,6427334.74,462555.28,32,13,2,U,1,,,1402,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1402,04.06.2019,06.06.2016,17.09.2019
13/2-U-2,13/2-U-2,OTHER,SCIENTIFIC,IKU Petroleumsforskning SINTEF Gruppen,,,29.05.1989,01.06.1989,191-G,629.2,2.9,522.0,NORTH SEA,1989,1989,, ,ED50  ,,,,57,59,40.76,N,8,22,0.62,E,57.9947,8.3668,6428436.63,462567.25,32,13,2,U,2,,,1403,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1403,04.06.2019,06.06.2016,17.09.2019
15/3-U-1,15/3-U-1,OTHER,SOIL DRILLING,StatoilHydro ASA,025 ,BUCENTAUR,20.10.2008,21.10.2008,493-G,0.0,0.0,109.0,NORTH SEA,2008,2008,, ,ED50  ,,,,58,50,43.13,N,1,44,34.8,E,58.8453,1.7430,6523658.91,427457.90,31,15,3,U,1,,,6286,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6286,04.06.2019,06.10.2015,17.09.2019
15/3-U-2,15/3-U-2,OTHER,SOIL DRILLING,StatoilHydro ASA,025 ,BUCENTAUR,22.10.2008,23.10.2008,494-G,0.0,0.0,109.0,NORTH SEA,2008,2008,, ,ED50  ,,,,58,50,44.25,N,1,44,38.11,E,58.8456,1.7439,6523692.55,427511.61,31,15,3,U,2,,,6287,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6287,04.06.2019,06.10.2015,17.09.2019
15/3-U-3,15/3-U-3,OTHER,SOIL DRILLING,StatoilHydro ASA,025 ,BUCENTAUR,24.10.2008,25.10.2008,495-G,0.0,0.0,109.0,NORTH SEA,2008,2008,, ,ED50  ,,,,58,50,41.49,N,1,44,36.83,E,58.8449,1.7436,6523607.58,427489.49,31,15,3,U,3,,,6288,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6288,04.06.2019,06.10.2015,17.09.2019
15/3-U-4,15/3-U-4,OTHER,SOIL DRILLING,StatoilHydro ASA,025 ,BUCENTAUR,28.10.2008,29.10.2008,496-G,0.0,0.0,109.0,NORTH SEA,2008,2008,, ,ED50  ,,,,58,50,43.6,N,1,44,40.06,E,58.8454,1.7445,6523671.86,427542.49,31,15,3,U,4,,,6289,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6289,04.06.2019,06.10.2015,17.09.2019
15/3-U-5,15/3-U-5,OTHER,SOIL DRILLING,StatoilHydro ASA,025 ,BUCENTAUR,01.11.2008,02.11.2008,497-G,0.0,0.0,109.0,NORTH SEA,2008,2008,, ,ED50  ,,,,58,50,40.06,N,1,44,40.65,E,58.8445,1.7446,6523562.20,427549.89,31,15,3,U,5,,,6290,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6290,04.06.2019,06.10.2015,17.09.2019
15/3-U-6,15/3-U-6,OTHER,SHALLOW GAS,Statoil Petroleum AS,187 ,TRANSOCEAN LEADER,18.05.2010,19.05.2010,504-G,921.0,23.5,108.0,NORTH SEA,2010,2010,, ,ED50  ,,,,58,49,14.5,N,1,46,20.7,E,58.8207,1.7724,6520886.26,429105.17,31,15,3,U,6,,,6355,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6355,04.06.2019,06.10.2015,17.09.2019
15/3-U-7,15/3-U-7,OTHER,SHALLOW GAS,Statoil Petroleum AS,025 ,TRANSOCEAN LEADER,15.08.2010,19.08.2010,520-G,1020.0,23.5,109.0,NORTH SEA,2010,2010,, ,ED50  ,,,,58,50,42.6,N,1,44,41.6,E,58.8452,1.7449,6523640.47,427566.59,31,15,3,U,7,,,6426,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6426,04.06.2019,06.10.2015,17.09.2019
15/3-U-8,15/3-U-8,OTHER,SHALLOW GAS,Equinor Energy AS,025 ,DEEPSEA BERGEN,04.06.2018,05.06.2018,829-G,530.0,23.0,108.5,NORTH SEA,2018,2018,,ST09M10-FULL-OFFSET-DIPSCAN-FORMATION,ED50  ,,,05.06.2018,58,49,9.03,N,1,52,0.51,E,58.8192,1.8668,6520621.00,434553.22,31,15,3,U,8,,,8472,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8472,04.06.2019,,17.09.2019
15/6-U-1,15/6-U-1,OTHER,UNKNOWN,Statoil ASA (old),303 ,BUCENTAUR,16.09.2006,17.09.2006,385-G,149.0,2.9,113.7,NORTH SEA,2006,2006,, ,ED50  ,,,,58,35,11.52,N,1,44,37.79,E,58.5865,1.7438,6494845.90,426965.90,31,15,6,U,1,,,5459,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5459,04.06.2019,06.10.2015,17.09.2019
15/6-U-2,15/6-U-2,OTHER,UNKNOWN,Esso Exploration and Production Norway A/S,,MARINER,11.10.1974,16.10.1974,403-G,222.0,0.0,113.0,NORTH SEA,1974,1974,, ,ED50  ,,,,58,28,59,N,1,43,8,E,58.4831,1.7189,6483352.66,425296.14,31,15,6,U,2,,,5648,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5648,04.06.2019,18.10.2014,17.09.2019
15/6-U-3,15/6-U-3,OTHER,SHALLOW GAS,Statoil Petroleum AS,029 C,TRANSOCEAN LEADER,21.09.2014,24.09.2014,761-G,1123.0,23.5,116.0,NORTH SEA,2014,2014,,ST04M01. INLINE: 2663 - XLINE: 4870,ED50  ,,,,58,34,20.4,N,1,41,42.7,E,58.5723,1.6952,6493318.88,424107.67,31,15,6,U,3,,,7528,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7528,04.06.2019,06.10.2015,17.09.2019
15/6-U-4,15/6-U-4,OTHER,SHALLOW GAS,Aker BP ASA,777 ,DEEPSEA STAVANGER,14.05.2019,15.05.2019,863-G,1130.0,30.0,116.0,NORTH SEA,2019,2019,,,ED50  ,,15.05.2019,,58,40,14.63,N,1,42,54.81,E,58.6707,1.7152,6504251.56,425482.39,31,15,6,U,4,,,8651,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8651,04.06.2019,,17.09.2019
15/6-U-5,15/6-U-5,OTHER,SHALLOW GAS,Aker BP ASA,814 ,DEEPSEA STAVANGER,18.05.2019,19.05.2019,864-G,1390.0,30.0,109.0,NORTH SEA,2019,2019,,,ED50  ,,19.05.2019,,58,40,35.65,N,1,52,21.57,E,58.6766,1.8727,6504737.46,434623.96,31,15,6,U,5,,,8677,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8677,04.06.2019,,17.09.2019
15/9-U-1,15/9-U-1,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,10.06.1989,10.06.1989,200-G,0.0,2.9,0.0,NORTH SEA,1989,1989,, ,ED50  ,,,,58,22,7.53,N,1,54,38.89,E,58.3688,1.9108,6470429.90,436280.19,31,15,9,U,1,,,1417,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1417,04.06.2019,06.10.2015,17.09.2019
15/9-U-2,15/9-U-2,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,10.06.1989,10.06.1989,201-G,0.0,2.9,0.0,NORTH SEA,1989,1989,, ,ED50  ,,,,58,22,6.71,N,1,54,37.83,E,58.3685,1.9105,6470404.82,436262.55,31,15,9,U,2,,,1418,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1418,04.06.2019,06.10.2015,17.09.2019
15/9-U-3,15/9-U-3,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,221-G,0.0,2.9,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,22,1.96,N,1,54,30.43,E,58.3672,1.9085,6470259.86,436139.92,31,15,9,U,3,,,1692,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1692,04.06.2019,06.10.2015,17.09.2019
15/9-U-4,15/9-U-4,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,23.02.1991,23.02.1991,245-G,138.9,2.9,86.0,NORTH SEA,1991,1991,, ,ED50  ,,,,58,26,8.74,N,1,55,46.71,E,58.4358,1.9296,6477872.04,437500.95,31,15,9,U,4,,,1753,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1753,04.06.2019,06.10.2015,17.09.2019
15/9-U-5,15/9-U-5,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,270-G,0.0,2.9,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,4,N,1,43,4,E,58.4178,1.7178,6476086.32,425092.73,31,15,9,U,5,,,1886,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1886,04.06.2019,06.10.2015,17.09.2019
15/9-U-6,15/9-U-6,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,271-G,0.0,2.9,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,8,N,1,43,4,E,58.4189,1.7178,6476210.02,425095.09,31,15,9,U,6,,,1887,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1887,04.06.2019,06.10.2015,17.09.2019
15/9-U-7,15/9-U-7,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,272-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,4,N,1,42,57,E,58.4178,1.7158,6476088.49,424979.14,31,15,9,U,7,,,1888,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1888,04.06.2019,06.10.2015,17.09.2019
15/9-U-8,15/9-U-8,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,273-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,1,N,1,43,6,E,58.4169,1.7183,6475992.92,425123.41,31,15,9,U,8,,,1889,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1889,04.06.2019,06.10.2015,17.09.2019
15/9-U-9,15/9-U-9,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,274-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,4,N,1,43,12,E,58.4178,1.7200,6476083.85,425222.54,31,15,9,U,9,,,1890,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1890,04.06.2019,06.10.2015,17.09.2019
15/9-U-10,15/9-U-10,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,275-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,4,N,1,43,6,E,58.4178,1.7183,6476085.70,425125.18,31,15,9,U,10,,,1891,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1891,04.06.2019,06.10.2015,17.09.2019
15/9-U-11,15/9-U-11,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,276-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,25,6,N,1,54,24,E,58.4183,1.9067,6475953.28,436127.94,31,15,9,U,11,,,1892,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=1892,04.06.2019,06.10.2015,17.09.2019
15/9-U-12,15/9-U-12,OTHER,SOIL DRILLING,Den norske stats oljeselskap a.s,046 ,,,,296-G,0.0,0.0,0.0,NORTH SEA,0,0,, ,ED50  ,,,,58,22,10,N,1,54,43.6,E,58.3694,1.9121,6470505.05,436357.96,31,15,9,U,12,,,2019,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=2019,04.06.2019,06.10.2015,17.09.2019
