coor_ns;coor_ew;npd_id
59.576664;1.923158;8198
59.576664;1.923158;8199
59.546536;1.98865;5401
59.546536;1.98865;5402
59.546536;1.98865;5403
59.546536;1.98865;5475
59.546375;1.988342;5522
59.546375;1.988342;5795
59.546375;1.988342;5796
59.546689;1.988367;5523
59.546689;1.988367;5532
59.546689;1.988367;5533
59.546531;1.988025;6411
59.546531;1.988025;6412
59.546531;1.988025;6413
59.546136;1.989703;6791
59.546136;1.989703;6792
59.546136;1.989703;6793
59.546136;1.989703;6794
59.545858;1.988064;8464
59.545858;1.988064;8465
59.545858;1.988064;8526
59.545858;1.988064;8466
59.545858;1.988064;8467
59.545858;1.988064;8468
59.341353;1.828767;7437
59.341353;1.828767;7438
59.341353;1.828767;7439
59.341203;1.829069;7440
59.341047;1.828775;7441
59.341047;1.828775;7442
59.341392;1.832033;8672
59.341392;1.832033;8673
59.341392;1.832033;8674
59.496239;1.965156;6040
59.496239;1.965156;6041
59.496058;1.964811;6250
59.496058;1.964811;6251
59.496058;1.964811;6252
59.495736;1.965442;6240
59.495736;1.965442;6241
59.495736;1.965442;8725
59.496064;1.965436;6032
59.496064;1.965436;6033
59.495903;1.965128;6066
59.495903;1.965128;6124
59.495903;1.965764;6964
59.495903;1.965764;6965
59.495147;1.966581;7882
59.495147;1.966581;7883
59.495328;1.966928;7884
59.495328;1.966928;7885
59.495328;1.966928;7964
59.494969;1.966942;7990
59.495142;1.967267;7991
59.495142;1.967267;8069
59.495142;1.967267;8089
59.495142;1.967267;8090
59.495142;1.967267;8091
59.885942;2.072403;564
59.885956;2.072389;565
59.885956;2.072389;566
59.885956;2.072389;1182
59.885925;2.072419;567
59.885925;2.072419;1473
59.885967;2.072428;568
59.885983;2.072411;569
59.887342;2.072358;570
59.885936;2.072461;571
59.885994;2.07245;572
59.885978;2.072467;573
59.885961;2.072483;574
59.885944;2.072628;575
59.885978;2.072628;578
59.883583;2.070675;580
59.886011;2.072594;582
59.886025;2.072578;584
59.885989;2.072667;586
59.885989;2.072667;1412
59.886006;2.07265;589
59.886036;2.072617;591
59.886019;2.072633;593
59.885997;2.072706;594
59.886047;2.072647;596
59.886047;2.072647;1181
59.886031;2.072675;597
59.886014;2.072689;598
59.98535;2.2477;604
59.98535;2.2477;605
59.98535;2.2477;607
59.98535;2.2477;609
59.98535;2.2477;610
59.98535;2.2477;612
59.98535;2.2477;614
59.794078;2.182547;8798
59.794078;2.182547;8799
59.794078;2.182547;8800
59.919125;2.364567;1127
59.919056;2.364281;1072
59.919058;2.364567;1232
59.890625;2.362083;1073
59.890689;2.361806;1074
59.961625;2.390792;1922
59.961625;2.390792;1981
59.966208;2.388397;1965
59.972364;2.385203;1966
59.574161;2.228806;674
59.574161;2.228806;675
59.574161;2.228806;676
59.574161;2.228806;677
59.574272;2.229286;891
59.574272;2.229286;7804
59.574331;2.229217;678
59.574161;2.228806;890
59.574161;2.228806;905
59.574161;2.228806;885
59.574161;2.228806;440
59.574161;2.228806;882
59.574281;2.228911;2130
59.706231;2.310508;4309
59.706231;2.310508;4981
59.656119;2.278017;5273
59.656119;2.278017;5555
59.656369;2.2784;5269
59.656369;2.2784;5579
59.656369;2.2784;5616
59.656369;2.2784;5617
59.656625;2.2788;7132
59.656625;2.2788;7138
59.581797;2.057828;5394
59.581797;2.057828;5397
59.581561;2.058556;5395
59.547817;2.019069;5310
59.547822;2.019694;5311
59.547661;2.019386;5312
59.547661;2.019386;5313
59.547978;2.019378;5704
59.547981;2.019692;5768
59.548236;2.018961;7689
59.548236;2.018961;7690
59.548236;2.018961;7691
59.548236;2.018961;7692
59.585947;2.086439;6489
59.585947;2.086439;6509
59.585947;2.086439;6490
59.585947;2.086439;6491
59.585786;2.086167;6492
59.585786;2.086167;6493
59.585792;2.086792;6494
59.585792;2.086792;6532
59.585792;2.086792;6533
59.585617;2.086469;7570
59.734344;2.557819;2138
59.734272;2.557739;2158
59.734272;2.557739;2655
59.734167;2.557778;2198
59.734264;2.557767;2243
59.734325;2.557747;2424
59.734339;2.557792;2446
59.734339;2.557792;2494
59.734333;2.557739;2483
59.734289;2.557703;2548
59.734325;2.557703;2549
59.734308;2.557861;2721
59.584383;2.641136;4743
59.617664;2.497192;4717
59.617664;2.497192;4718
59.662017;2.570942;6834
59.451092;2.366908;3810
59.451064;2.366786;3731
59.451064;2.366786;3732
59.451022;2.366825;3831
59.45105;2.366944;4019
59.45105;2.366944;3916
59.450992;2.3669;4085
59.451072;2.366925;4036
59.451042;2.366903;4026
59.451003;2.366842;3953
59.451111;2.366889;4134
59.451111;2.366889;4234
59.451111;2.366889;4235
59.451011;2.366883;3892
59.451019;2.366908;3678
59.450981;2.366861;4205
59.451042;2.366806;4116
59.45105;2.366844;4566
59.45105;2.366844;4588
59.45105;2.366844;4657
59.45105;2.366844;4658
59.451011;2.366981;4153
59.451011;2.366981;4236
59.451081;2.366867;4547
59.451081;2.366867;4548
59.451033;2.366864;4723
59.451033;2.366864;4724
59.451083;2.366769;4226
59.451103;2.366847;4685
59.451103;2.366847;4686
59.451103;2.366847;4739
59.451061;2.366886;4594
59.451061;2.366886;4595
59.451;2.366942;5389
59.451031;2.366964;5436
59.451033;2.366864;5418
59.266122;2.449747;4978
59.266122;2.449747;4979
59.266139;2.449831;5065
59.266147;2.449872;4968
59.266147;2.449872;4969
59.266108;2.449806;4669
59.266117;2.449847;5219
59.266089;2.449822;4646
59.266097;2.449864;4997
59.266106;2.449903;4783
59.266106;2.449903;4784
59.266058;2.449797;4921
59.266047;2.449856;4873
59.266047;2.449856;4874
59.266064;2.449936;4846
59.266064;2.449936;4847
59.266017;2.449831;5101
59.266025;2.449869;4806
59.266025;2.449869;4807
59.266025;2.449869;6801
59.266025;2.449869;6802
59.266042;2.449953;4943
59.266042;2.449953;4944
59.266042;2.449953;5245
59.266075;2.449878;4619
59.266075;2.449878;7036
59.266075;2.449878;7037
59.266056;2.449894;4714
59.266131;2.449789;5308
59.2661;2.449764;4744
59.2661;2.449764;4750
59.2661;2.449764;5184
59.266125;2.449886;6600
59.266125;2.449886;6601
59.266125;2.449886;6602
59.266081;2.449781;4727
59.266067;2.449839;5014
59.266039;2.449814;5526
59.266039;2.449814;6479
59.266039;2.449814;6480
59.266033;2.449911;5472
59.266033;2.449911;5473
59.403767;2.3697;6885
59.403767;2.3697;6886
59.403447;2.369708;6887
59.191206;2.359703;2975
59.191206;2.359703;2998
59.191206;2.359703;4356
59.191206;2.359703;4358
59.191728;2.359497;2922
59.191728;2.359497;2963
59.191728;2.359497;3199
59.191203;2.360392;2937
59.191203;2.360392;3083
59.191619;2.359061;3000
59.191692;2.3588;4265
59.191692;2.3588;4266
59.190967;2.360056;4333
59.190967;2.360056;4366
59.191558;2.358172;7126
59.191558;2.358172;7127
59.19095;2.358764;7128
59.19095;2.358764;7133
59.191308;2.357692;7129
59.190922;2.357669;7663
59.190922;2.357669;7695
59.177903;2.379572;3007
59.177903;2.379572;3016
59.178483;2.378889;3316
59.178542;2.379403;3317
59.178542;2.379403;3318
59.177553;2.379458;4240
59.178117;2.378531;7229
59.178117;2.378531;7230
59.178114;2.379139;7231
59.178261;2.377936;7781
59.178261;2.377936;7782
59.183506;2.409036;2884
59.183506;2.409036;2997
59.183506;2.409036;3278
59.183506;2.409036;4200
59.183506;2.409036;4201
59.183506;2.409036;4404
59.183506;2.409036;4405
59.183314;2.410072;3381
59.183297;2.409617;3102
59.183064;2.410242;3563
59.183064;2.410242;3564
59.200286;2.410283;2821
59.199889;2.409219;2876
59.199889;2.409219;2882
59.200103;2.409781;2985
59.200103;2.409781;3551
59.200103;2.409781;3119
59.200494;2.410856;4459
59.199975;2.410392;7313
59.199436;2.410372;7320
59.199436;2.410372;7632
59.220033;2.362436;7833
59.220033;2.362436;7834
59.206297;2.449769;7844
59.206297;2.449769;7845
59.206475;2.449767;7876
59.165292;2.487183;5744
59.165292;2.487183;5745
59.165292;2.487183;5746
59.165292;2.487183;5747
59.165308;2.487219;7626
59.165308;2.487219;7627
59.165308;2.487219;7628
59.165308;2.487219;7629
59.165308;2.487219;5496
59.165308;2.487219;5497
59.165308;2.487219;5498
59.165325;2.487253;5829
59.165325;2.487253;6193
59.165325;2.487253;6194
59.165325;2.487253;6195
59.165261;2.487375;6333
59.165275;2.487217;5004
59.165275;2.487217;6656
59.165275;2.487217;6721
59.165275;2.487217;6722
59.165275;2.487217;6723
59.165275;2.487217;6724
59.165275;2.487217;8667
59.165275;2.487217;8668
59.165275;2.487217;8669
59.165275;2.487217;8670
59.165292;2.48725;4954
59.165292;2.48725;7979
59.165292;2.48725;7980
59.165292;2.48725;7981
59.165311;2.487283;6126
59.165311;2.487283;6416
59.165311;2.487283;6417
59.165311;2.487283;6418
59.165311;2.487283;8820
59.165311;2.487283;8821
59.165311;2.487283;8822
59.165311;2.487283;8823
59.165328;2.487319;5185
59.165328;2.487319;7711
59.165328;2.487319;7708
59.165328;2.487319;7710
59.165261;2.487247;4912
59.165261;2.487247;8407
59.165261;2.487247;8408
59.165261;2.487247;8409
59.165275;2.487281;8729
59.165275;2.487281;8730
59.165275;2.487281;8731
59.165275;2.487281;5240
59.165275;2.487281;5241
59.165294;2.487317;4991
59.165294;2.487317;7041
59.165294;2.487317;7042
59.165294;2.487317;7043
59.165294;2.487317;7044
59.165294;2.487317;7045
59.165294;2.487317;7215
59.165311;2.487347;8044
59.165311;2.487347;8045
59.165311;2.487347;5379
59.165311;2.487347;5380
59.165244;2.487278;6173
59.165244;2.487278;6174
59.165244;2.487278;6057
59.165244;2.487278;6058
59.165244;2.487278;6059
59.165244;2.487278;5851
59.165261;2.487311;4896
59.165278;2.487344;5830
59.165278;2.487344;6052
59.165278;2.487344;5981
59.165278;2.487344;5982
59.165297;2.487381;8185
59.165297;2.487381;8186
59.165297;2.487381;8187
59.165297;2.487381;5831
59.165297;2.487381;5860
59.165297;2.487381;5861
59.165228;2.487308;4488
59.165228;2.487308;6983
59.165228;2.487308;6984
59.165228;2.487308;6985
59.165228;2.487308;7029
59.165228;2.487308;7030
59.165244;2.487342;4628
59.165244;2.487342;8074
59.165244;2.487342;8075
59.165244;2.487342;8076
59.165261;2.487375;4540
59.165261;2.487375;7393
59.165261;2.487375;7394
59.165261;2.487375;7395
59.165261;2.487375;7396
59.165261;2.487375;7397
59.165261;2.487375;7398
59.165281;2.487411;4517
59.165281;2.487411;4518
59.165281;2.487411;4519
59.165211;2.487339;4392
59.165211;2.487339;6803
59.165211;2.487339;6804
59.165211;2.487339;6805
59.165211;2.487339;6806
59.165231;2.487372;4577
59.165231;2.487372;7864
59.165231;2.487372;7865
59.165231;2.487372;7866
59.165231;2.487372;7867
59.165247;2.487406;4660
59.165247;2.487406;6606
59.165264;2.487442;4338
59.165264;2.487442;4339
59.165197;2.487369;4567
59.165197;2.487369;7822
59.165197;2.487369;7823
59.165197;2.487369;7824
59.165214;2.487403;4498
59.165231;2.487436;4455
59.165231;2.487436;4456
59.165247;2.487472;4610
59.165181;2.4874;6334
59.165181;2.4874;8137
59.165181;2.4874;8138
59.165197;2.487433;8259
59.165197;2.487433;8260
59.165197;2.487433;8261
59.165197;2.487433;5452
59.165197;2.487433;5453
59.165214;2.487467;5640
59.165214;2.487467;7762
59.165214;2.487467;7764
59.165214;2.487467;7765
59.165214;2.487467;7766
59.165214;2.487467;7919
59.165214;2.487467;7920
59.165233;2.487503;6127
59.165164;2.487431;6335
59.165181;2.487464;5090
59.165181;2.487464;8609
59.165181;2.487464;8610
59.165181;2.487464;8611
59.165181;2.487464;8612
59.1652;2.487497;5277
59.1652;2.487497;5278
59.1652;2.487497;8527
59.1652;2.487497;8528
59.1652;2.487497;8529
59.165217;2.487533;6336
59.165147;2.487461;6145
59.165147;2.487461;7186
59.165147;2.487461;7187
59.165147;2.487461;7188
59.165147;2.487461;7189
59.165164;2.487494;6337
59.165164;2.487494;6522
59.165164;2.487494;6523
59.165164;2.487494;6524
59.165164;2.487494;6525
59.165183;2.487528;5292
59.165183;2.487528;5293
59.165183;2.487528;5294
59.165183;2.487528;5584
59.165183;2.487528;5585
59.165183;2.487528;5586
59.165183;2.487528;8327
59.165183;2.487528;8328
59.165183;2.487528;8329
59.1652;2.487564;5047
59.1652;2.487564;5048
59.1652;2.487564;8128
59.1652;2.487564;8129
59.1652;2.487564;8130
59.165233;2.487503;6353
59.143156;2.408489;7332
59.143156;2.408489;7333
59.143197;2.408239;7334
59.143197;2.408239;7335
59.143197;2.408239;7336
60.855869;2.650208;4121
60.855986;2.650153;4241
60.855997;2.650197;4351
60.855967;2.650172;4196
60.855978;2.650217;4307
60.855947;2.650192;4495
60.782728;2.897911;1080
60.782728;2.897911;6247
60.782728;2.897911;6248
60.782742;2.897883;1175
60.782742;2.897883;3039
60.782742;2.897883;5481
60.782697;2.897853;1209
60.782697;2.897853;4729
60.782697;2.897853;4755
60.782697;2.897853;6088
60.782756;2.897853;1234
60.782756;2.897853;4447
60.782714;2.897883;1307
60.782714;2.897883;3706
60.782714;2.897883;5323
60.782714;2.897883;7623
60.782697;2.897911;1347
60.782697;2.897911;2447
60.782756;2.897794;1542
60.782756;2.897794;2724
60.782756;2.897794;2755
60.782756;2.897794;5863
60.782786;2.897853;1614
60.782786;2.897853;3116
60.782786;2.897853;5012
60.782683;2.897883;1684
60.782683;2.897883;3541
60.782769;2.897822;1700
60.782769;2.897822;3302
60.782769;2.897822;3303
60.782742;2.897822;1760
60.782742;2.897822;4851
60.782742;2.897822;4867
60.782742;2.897822;7244
60.782728;2.897972;1765
60.782728;2.897972;7434
60.782714;2.897822;1925
60.782714;2.897822;6464
60.782714;2.897822;6465
60.782714;2.897822;6550
60.782728;2.897972;1943
60.782728;2.897972;4895
60.782772;2.897883;1984
60.782772;2.897883;5388
60.782756;2.897733;2090
60.782756;2.897733;5079
60.7828;2.897822;2110
60.7828;2.897822;2767
60.7828;2.897822;5261
60.7828;2.897822;7233
60.782742;2.897942;2200
60.782742;2.897942;3693
60.782742;2.897942;4542
60.782756;2.897853;2221
60.782756;2.897853;4655
60.782756;2.897853;5204
60.782756;2.897853;6409
60.782714;2.897822;2291
60.782714;2.897822;4124
60.782714;2.897822;6641
60.782728;2.897853;2292
60.782728;2.897853;5790
60.782714;2.897942;2592
60.782714;2.897942;2593
60.782714;2.897942;5601
60.782772;2.897764;4645
60.782772;2.897764;4962
60.782786;2.897794;2889
60.506258;2.014869;7536
60.506211;2.014883;7537
60.506211;2.014883;7538
60.506211;2.014883;7773
60.506144;2.014875;7539
60.506144;2.014875;7590
60.506122;2.014875;7540
60.506122;2.014875;7591
60.506256;2.014825;7541
60.506233;2.014825;8046
60.506211;2.014825;7542
60.506167;2.014828;8123
60.506144;2.014828;7890
60.506167;2.014783;7889
60.50645;2.044661;6228
60.50645;2.044661;6229
60.533292;2.740253;2561
60.533292;2.740253;2732
60.608244;2.775972;1975
60.608228;2.776006;2146
60.608211;2.776044;1954
60.608211;2.776044;4412
60.608211;2.776044;7490
60.608192;2.776078;2045
60.608192;2.776078;6419
60.608228;2.775939;1481
60.608228;2.775939;8453
60.608211;2.775975;1528
60.608211;2.775975;2499
60.608211;2.775975;2500
60.608211;2.775975;2580
60.608211;2.775975;4524
60.608211;2.775975;7519
60.608192;2.776008;1505
60.608192;2.776008;2727
60.608192;2.776008;2888
60.608192;2.776008;2859
60.608175;2.776044;1455
60.608175;2.776044;5187
60.608175;2.776044;5188
60.608175;2.776044;5189
60.608175;2.776044;7633
60.608208;2.775906;1489
60.608208;2.775906;8119
60.608192;2.775939;1362
60.608192;2.775939;2663
60.608192;2.775939;2693
60.608192;2.775939;2694
60.608192;2.775939;5120
60.608192;2.775939;6198
60.608192;2.775939;6199
60.608192;2.775939;8603
60.608175;2.775975;1341
60.608158;2.776008;1374
60.608158;2.776008;2750
60.608158;2.776008;2751
60.608158;2.776008;2752
60.608158;2.776008;8253
60.608192;2.775869;2924
60.608192;2.775869;2953
60.608175;2.775906;1912
60.608175;2.775906;4328
60.608175;2.775906;7035
60.608158;2.775942;2012
60.608158;2.775942;2013
60.608158;2.775942;4600
60.608158;2.775942;5525
60.608158;2.775942;7672
60.608142;2.775975;2571
60.608142;2.775975;2572
60.608175;2.775836;2370
60.608175;2.775836;2396
60.608175;2.775836;2404
60.608175;2.775836;4434
60.608175;2.775836;4435
60.608175;2.775836;8039
60.608158;2.775869;2196
60.608158;2.775869;2197
60.608158;2.775869;8391
60.608142;2.775906;2442
60.608142;2.775906;7917
60.608142;2.775906;7918
60.608125;2.775942;2077
60.608125;2.775942;2078
60.608125;2.775942;2137
60.608125;2.775942;6158
60.608125;2.775942;6159
60.608158;2.7758;2133
60.608158;2.7758;5627
60.608158;2.7758;8687
60.608142;2.775836;2257
60.608125;2.775872;2329
60.608125;2.775872;7556
60.608125;2.775872;8774
60.608106;2.775906;2276
60.608106;2.775906;2277
60.608106;2.775906;5817
60.608106;2.775906;5818
60.608122;2.775803;1936
60.608106;2.775836;2428
60.608106;2.775836;2429
60.608106;2.775836;7832
60.541011;2.719256;1755
60.541011;2.719256;3636
60.700561;2.935211;3925
60.700561;2.935211;4061
60.700561;2.935253;3572
60.700561;2.935253;7925
60.700561;2.935294;3926
60.700561;2.935294;4477
60.700561;2.935294;7998
60.700539;2.935211;3794
60.700539;2.935211;3795
60.700539;2.935211;5803
60.700539;2.935211;7965
60.700539;2.935253;3927
60.700539;2.935253;4208
60.700539;2.935253;8206
60.700539;2.935294;3883
60.700539;2.935294;4368
60.700539;2.935294;4369
60.700519;2.935211;3928
60.700519;2.935211;4239
60.700519;2.935253;3929
60.700519;2.935253;8152
60.700519;2.935294;3562
60.700519;2.935294;4193
60.700519;2.935294;8040
60.700519;2.935294;8041
60.700497;2.935211;3930
60.700497;2.935211;8285
60.700497;2.935253;3931
60.700497;2.935253;4263
60.700497;2.935253;4545
60.700497;2.935253;4546
60.700497;2.935294;3932
60.700497;2.935294;8326
60.700478;2.935211;3873
60.700478;2.935211;8092
60.700478;2.935211;8093
60.700478;2.935253;3933
60.700478;2.935253;6938
60.700478;2.935253;6939
60.700478;2.935253;8068
60.700478;2.935294;3934
60.700478;2.935294;4298
60.700478;2.935294;8382
60.537617;2.6857;5052
60.537639;2.685511;5275
60.537639;2.685511;5276
60.537669;2.685558;5028
60.537669;2.685558;5029
60.537669;2.685558;5463
60.548458;2.733342;8362
60.548481;2.733342;8363
60.548481;2.733342;8364
60.548481;2.733342;8578
60.548503;2.733342;8365
60.548503;2.733342;8366
60.548525;2.733342;8367
60.548525;2.733342;8368
60.548547;2.733342;8369
60.548547;2.733342;8370
60.548547;2.733389;8371
60.548547;2.733389;8372
60.548525;2.733389;8373
60.548503;2.733389;8374
60.548503;2.733389;8375
60.548503;2.733389;8376
60.548481;2.733389;8377
60.548481;2.733389;8378
60.467536;2.653456;4486
60.467536;2.653456;4487
60.467522;2.653308;4347
60.467597;2.653281;4348
60.467597;2.653281;4349
60.467611;2.653428;4457
60.45735;2.608061;5990
60.45735;2.608061;5991
60.493444;2.828419;1951
60.493444;2.828419;1952
60.493444;2.828419;4480
60.493444;2.828419;4481
60.493444;2.828419;8035
60.493447;2.828467;1698
60.493453;2.828514;1389
60.493456;2.828558;1296
60.493456;2.828558;5009
60.493464;2.828606;2036
60.493464;2.828606;2103
60.493464;2.828606;2168
60.493464;2.828606;2172
60.493461;2.828606;4430
60.493464;2.828606;8599
60.493467;2.828653;2270
60.493467;2.828653;2406
60.493419;2.828431;1297
60.493419;2.828431;4047
60.493419;2.828431;4048
60.493425;2.828478;1723
60.493428;2.828522;2087
60.493428;2.828522;2099
60.493428;2.828522;4682
60.493428;2.828522;8656
60.493433;2.828569;2871
60.493433;2.828569;2938
60.493433;2.828569;5075
60.493433;2.828569;5076
60.493439;2.828617;2165
60.493439;2.828617;1880
60.493439;2.828617;7723
60.493439;2.828617;7826
60.493444;2.828664;1603
60.493444;2.828664;1517
60.493444;2.828664;3739
60.493444;2.828664;6556
60.493394;2.828442;1466
60.493394;2.828442;3619
60.4934;2.828486;2148
60.4934;2.828486;2824
60.4934;2.828486;4587
60.4934;2.828486;8299
60.4934;2.828486;8300
60.4934;2.828486;8559
60.493406;2.828533;1546
60.493408;2.828581;2551
60.493408;2.828581;2737
60.493408;2.828581;2745
60.493414;2.828628;2107
60.493419;2.828672;1989
60.493419;2.828672;2016
60.493419;2.828672;8072
60.493372;2.82845;1008
60.493372;2.82845;5290
60.493372;2.82845;5291
60.493375;2.828497;934
60.493375;2.828497;3281
60.493381;2.828544;847
60.493381;2.828544;3388
60.493381;2.828544;3389
60.493381;2.828544;5994
60.493392;2.828636;951
60.493392;2.828636;2739
60.493392;2.828636;2740
60.493392;2.828636;2741
60.493394;2.828683;1013
60.493394;2.828683;2746
60.493394;2.828683;2742
60.493394;2.828683;8384
60.493347;2.828461;908
60.493353;2.828508;946
60.493353;2.828508;3179
60.493353;2.828508;3173
60.493353;2.828508;3174
60.493356;2.828553;851
60.493356;2.828553;3070
60.493356;2.828553;3071
60.493356;2.828553;6273
60.493356;2.828553;7655
60.493356;2.828553;8120
60.493361;2.8286;5597
60.493367;2.828647;873
60.493367;2.828647;3716
60.493367;2.828647;3717
60.493372;2.828692;2267
60.493372;2.828692;2738
60.493372;2.828692;3311
60.493372;2.828692;5878
60.493372;2.828692;8049
60.493322;2.828472;1420
60.493328;2.828517;2041
60.493328;2.828517;2042
60.493328;2.828517;8048
60.493331;2.828561;3839
60.493331;2.828561;3840
60.493331;2.828561;8223
60.493336;2.828611;2484
60.493342;2.828656;2212
60.493342;2.828656;8540
60.493342;2.828656;8541
60.493347;2.828703;2744
60.493347;2.828703;2754
60.493347;2.828703;8815
60.4933;2.828481;4216
60.493303;2.828528;1915
60.493303;2.828528;3986
60.493303;2.828528;4049
60.493303;2.828528;7499
60.493303;2.828528;7500
60.493303;2.828528;7598
60.493303;2.828528;7932
60.493303;2.828528;8732
60.493308;2.828575;1516
60.493314;2.828619;1504
60.493314;2.828619;4170
60.493314;2.828619;4248
60.493317;2.828667;1438
60.493317;2.828667;3540
60.493317;2.828667;7679
60.493322;2.828714;1298
60.493322;2.828714;4350
60.493275;2.828492;4118
60.493275;2.828492;4119
60.493281;2.828539;4370
60.493281;2.828539;4371
60.493281;2.828539;6436
60.493281;2.828539;6437
60.493283;2.828583;4513
60.493289;2.828631;1857
60.493289;2.828631;3290
60.493289;2.828631;6203
60.493289;2.828631;6204
60.493289;2.828631;6205
60.493289;2.828631;8334
60.493294;2.828678;4781
60.493294;2.828678;8168
60.493294;2.828678;8169
60.493297;2.828722;2268
60.542236;2.837436;929
60.541214;2.806556;1063
60.390247;2.796969;4402
60.390247;2.796969;4403
60.390253;2.797011;4243
60.390253;2.797011;5374
60.390253;2.797011;5987
60.390253;2.797011;8579
60.390228;2.796981;4569
60.390228;2.796981;4570
60.390228;2.796981;7868
60.390228;2.796981;8876
60.390233;2.797019;4515
60.390239;2.797061;6627
60.390239;2.797061;6628
60.390239;2.797061;8042
60.390244;2.7971;6782
60.390244;2.7971;6783
60.390208;2.796989;5857
60.390208;2.796989;5858
60.390208;2.796989;5859
60.390214;2.797031;4271
60.390214;2.797031;8127
60.390219;2.797069;4701
60.390219;2.797069;7196
60.390219;2.797069;8869
60.390225;2.797111;4753
60.390225;2.797111;4957
60.390225;2.797111;4976
60.390189;2.797;5466
60.390189;2.797;5467
60.390189;2.797;7934
60.390194;2.797039;3708
60.390194;2.797039;3709
60.390194;2.797039;5703
60.3902;2.797081;4223
60.3902;2.797081;5043
60.3902;2.797081;5934
60.390203;2.797119;3989
60.390203;2.797119;4093
60.390203;2.797119;7686
60.390169;2.797011;4249
60.390169;2.797011;4250
60.390169;2.797011;4326
60.390169;2.797011;8534
60.390169;2.797011;8535
60.390175;2.79705;3762
60.390175;2.79705;3763
60.390175;2.79705;7521
60.390178;2.797092;3672
60.390178;2.797092;3673
60.390178;2.797092;7767
60.390183;2.797131;3649
60.390183;2.797131;8010
60.390183;2.797131;8037
60.390147;2.797019;4813
60.390153;2.797061;4631
60.390153;2.797061;7751
60.390158;2.7971;6649
60.390158;2.7971;7331
60.390158;2.7971;8696
60.390158;2.7971;8697
60.390158;2.7971;8827
60.390164;2.797142;4543
60.390164;2.797142;4544
60.390128;2.797031;4972
60.390133;2.797072;4793
60.390133;2.797072;5044
60.390133;2.797072;6079
60.390133;2.797072;7241
60.390133;2.797072;8628
60.390139;2.797111;5225
60.390144;2.797153;4858
60.390144;2.797153;4859
60.390144;2.797153;7588
60.390144;2.797153;7669
60.390144;2.797153;7946
60.390144;2.797153;7947
60.390144;2.797153;8001
60.390111;2.797039;5121
60.390111;2.797039;5122
60.390117;2.797081;5041
60.390117;2.797081;5042
60.390119;2.797119;5333
60.354492;2.899958;5272
60.354492;2.899958;5423
60.354492;2.899958;5426
60.354517;2.900014;4971
60.354544;2.900069;5138
60.354544;2.900069;5139
60.354544;2.900069;6141
60.354483;2.900194;5024
60.354483;2.900194;7087
60.354483;2.900194;7139
60.354456;2.900142;6035
60.354431;2.900086;5201
60.264581;2.776186;4315
60.264506;2.776169;3797
60.264589;2.776033;3872
60.264514;2.776019;3894
60.46815;2.6815;5788
60.46815;2.6815;5789
60.468175;2.681567;7835
60.468175;2.681567;7836
60.468089;2.681686;5697
60.468089;2.681686;5698
60.300172;2.739578;6841
60.300067;2.739719;6842
60.300067;2.739719;6843
60.300125;2.739522;6844
60.300117;2.739775;6845
60.300117;2.739775;6846
60.492836;2.671333;5007
60.492836;2.671333;5008
60.400114;2.671264;7525
60.40015;2.671044;7526
60.400158;2.671169;7461
60.456889;2.695161;7597
60.456889;2.695161;7719
60.456953;2.694972;7621
60.456997;2.695036;7622
60.076933;2.16575;656
60.076933;2.16575;657
60.076933;2.16575;658
60.076933;2.16575;660
60.076933;2.16575;662
60.076933;2.16575;664
60.076933;2.16575;666
60.076933;2.16575;667
60.076933;2.16575;668
60.076933;2.16575;669
60.076933;2.16575;671
60.777758;3.436672;2420
60.867547;3.436706;3529
60.867547;3.436706;3530
60.867547;3.436706;5776
60.867547;3.436706;5777
60.867547;3.436706;5778
60.858467;3.445422;2735
60.858467;3.445422;6619
60.858467;3.445422;6620
60.858467;3.445422;6621
60.856847;3.448978;4731
60.856847;3.448978;4732
60.857147;3.442914;3183
60.857147;3.442914;3184
60.857147;3.442914;7673
60.857147;3.442914;7674
60.857147;3.442914;7675
60.856594;3.441375;2441
60.856594;3.441375;6930
60.856594;3.441375;6931
60.856594;3.441375;6932
60.855839;3.442831;2774
60.855839;3.442831;5553
60.855839;3.442831;5492
60.855839;3.442831;5493
60.855839;3.442831;5487
60.855839;3.442831;5488
60.855839;3.442831;5489
60.855839;3.442831;5490
60.855839;3.442831;8641
60.855839;3.442831;8642
60.855839;3.442831;8643
60.855233;3.445469;2472
60.855233;3.445469;2509
60.855233;3.445469;6748
60.855233;3.445469;6749
60.855233;3.445469;6750
60.855233;3.445469;6751
60.872097;3.437303;2689
60.853072;3.487689;3218
60.800347;3.443517;2594
60.800347;3.443517;2603
60.800347;3.443517;5695
60.800347;3.443517;5696
60.800347;3.443517;8572
60.800347;3.443517;8573
60.800347;3.443517;8574
60.799811;3.449375;4624
60.799811;3.449375;4625
60.799811;3.449375;4626
60.798944;3.442178;2527
60.798944;3.442178;7727
60.798944;3.442178;7728
60.798944;3.442178;7729
60.797894;3.442961;2760
60.797894;3.442961;2762
60.797894;3.442961;7018
60.797894;3.442961;7019
60.797894;3.442961;7020
60.797594;3.445297;2433
60.797594;3.445297;3011
60.797594;3.445297;3022
60.797594;3.445297;4574
60.797594;3.445297;4575
60.797594;3.445297;4576
60.797594;3.445297;7452
60.797594;3.445297;7453
60.797594;3.445297;7454
60.797594;3.445297;7455
60.776789;3.435886;2875
